magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
777,249,-558,2,-2,-6,-10,13,1000,0:48:53
781,247,-555,2,-2,-5,-10,13,1000,0:48:53
774,249,-535,2,-1,-6,-10,14,1000,0:48:53
771,247,-556,2,2,-7,-10,14,999,0:48:53
763,241,-534,2,0,-6,-11,14,999,0:48:53
763,241,-534,2,-2,-5,-12,12,999,0:48:53
780,250,-549,2,-2,-6,-11,13,999,0:48:53
784,253,-561,4,0,-5,-10,16,998,0:48:53
768,240,-568,3,-2,-6,-11,17,998,0:48:53
781,249,-540,3,-2,-6,-11,15,999,0:48:53
757,235,-544,3,-3,-6,-9,17,999,0:48:53
768,258,-553,2,-3,-6,-10,15,999,0:48:53
768,258,-553,2,-1,-5,-11,13,998,0:48:53
768,243,-552,2,-1,-6,-9,15,998,0:48:53
774,250,-541,2,-2,-6,-9,13,1000,0:48:53
781,247,-543,2,-2,-7,-8,14,1000,0:48:53
777,246,-541,2,-2,-6,-9,14,999,0:48:53
778,264,-540,4,3,-7,-11,14,999,0:48:53
769,259,-532,2,0,-7,-10,13,1001,0:48:53
769,259,-532,2,-1,-5,-11,14,1001,0:48:53
